          ;      887247;   ;Filtro    ;Inicio                                  ;16032016      ;171858;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      887247;   ;Filtro    ;tbk_param.txt                           ;16032016      ;171858;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      887247;   ;Filtro    ;Terminado                               ;16032016      ;171858;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
815953838 ;      887247;   ;pago      ;inicio                                  ;16032016      ;171858;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
815953838 ;      887247;   ;pago      ;https://certificacion.webpay.cl         ;16032016      ;171858;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
815953838 ;      887247;   ;pago      ;https://certificacion.webpay.cl         ;16032016      ;171858;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
815953838 ;      887247;   ;pago      ;https://certificacion.webpay.cl         ;16032016      ;171858;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
815953838 ;      887247;   ;pago      ;https://certificacion.webpay.cl         ;16032016      ;171858;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
815953838 ;      887247;   ;pago      ;https://certificacion.webpay.cl         ;16032016      ;171858;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
815953838 ;      887247;   ;pago      ;https://certificacion.webpay.cl         ;16032016      ;171858;200.55.212.170 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
815953838 ;      887247;   ;pago      ;https://certificacion.webpay.cl         ;16032016      ;171858;200.55.212.170 ;OK ;597026007976        ;Redireccion web                                                         
815953838 ;      887247;   ;pago      ;https://certificacion.webpay.cl         ;16032016      ;171858;200.55.212.170 ;OK ;597026007976        ;Todo OK                                                                 
          ;      887350;   ;resultado ;Desencriptando                          ;16032016      ;171927;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;      887350;   ;resultado ;Validacion                              ;16032016      ;171927;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;      887350;   ;resultado ;33401                                   ;16032016      ;171927;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;      887350;   ;resultado ;33401                                   ;16032016      ;171927;200.10.12.55   ;OK ;                    ;http://staging.booksandbits.cl/compras/cierre                           
815953838 ;      887350;   ;transacc  ;815953838                               ;16032016      ;171927;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
815953838 ;      887350;   ;resultado ;logro abrir_conexion                    ;16032016      ;171927;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
815953838 ;      887350;   ;transacc  ;815953838                               ;16032016      ;171927;200.10.12.55   ;OK ;597026007976        ;POST a url http://staging.booksandbits.cl/compras/cierre                
815953838 ;      887350;   ;transacc  ;815953838                               ;16032016      ;171927;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;      887353;   ;check_mac ;                                        ;16032016      ;171927;190.107.176.19 ;OK ;                    ;Todo OK                                                                 
815953838 ;      887350;   ;transacc  ;815953838                               ;16032016      ;171927;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
815953838 ;      887350;   ;resultado ;33401                                   ;16032016      ;171927;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
815953838 ;      887350;   ;resultado ;33401                                   ;16032016      ;171927;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
815953838 ;      887350;   ;resultado ;33401                                   ;16032016      ;171927;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
