          ;      104829;   ;Filtro    ;Inicio                                  ;23022016      ;110507;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
625354131 ;      174614;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155221;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625354131 ;      174614;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155221;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625354131 ;      174614;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155221;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625354131 ;      174614;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155221;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625354131 ;      174614;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155221;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      174627;   ;Filtro    ;Inicio                                  ;23022016      ;155223;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      174627;   ;Filtro    ;tbk_param.txt                           ;23022016      ;155223;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      174627;   ;Filtro    ;Terminado                               ;23022016      ;155223;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625354397 ;      174627;   ;pago      ;inicio                                  ;23022016      ;155223;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
625354397 ;      174627;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155223;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625354397 ;      174627;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155223;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625354397 ;      174627;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155223;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625354397 ;      174627;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155223;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625354397 ;      174627;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155223;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625354397 ;      174627;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155223;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625354397 ;      174627;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155223;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625354397 ;      174627;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155224;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      174629;   ;Filtro    ;Inicio                                  ;23022016      ;155224;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      174629;   ;Filtro    ;tbk_param.txt                           ;23022016      ;155224;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      174629;   ;Filtro    ;Terminado                               ;23022016      ;155224;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625354479 ;      174629;   ;pago      ;inicio                                  ;23022016      ;155224;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
625354479 ;      174629;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155224;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625354479 ;      174629;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155224;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625354479 ;      174629;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155224;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625354479 ;      174629;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155224;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625354479 ;      174629;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155224;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625354479 ;      174629;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155224;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625354479 ;      174629;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155224;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625354479 ;      174629;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155224;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      174631;   ;Filtro    ;Inicio                                  ;23022016      ;155225;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      174631;   ;Filtro    ;tbk_param.txt                           ;23022016      ;155225;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      174631;   ;Filtro    ;Terminado                               ;23022016      ;155225;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625354562 ;      174631;   ;pago      ;inicio                                  ;23022016      ;155225;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
625354562 ;      174631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155225;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625354562 ;      174631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155225;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625354562 ;      174631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155225;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625354562 ;      174631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155225;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625354562 ;      174631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155225;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625354562 ;      174631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155225;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625354562 ;      174631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155225;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625354562 ;      174631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155225;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      174632;   ;Filtro    ;Inicio                                  ;23022016      ;155226;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      174632;   ;Filtro    ;tbk_param.txt                           ;23022016      ;155226;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      174632;   ;Filtro    ;Terminado                               ;23022016      ;155226;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625354627 ;      174632;   ;pago      ;inicio                                  ;23022016      ;155226;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
625354627 ;      174632;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155226;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625354627 ;      174632;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155226;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625354627 ;      174632;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155226;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625354627 ;      174632;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155226;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625354627 ;      174632;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155226;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625354627 ;      174632;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155226;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625354627 ;      174632;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155226;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625354627 ;      174632;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155226;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      174772;   ;Filtro    ;Inicio                                  ;23022016      ;155304;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      174772;   ;Filtro    ;tbk_param.txt                           ;23022016      ;155304;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      174772;   ;Filtro    ;Terminado                               ;23022016      ;155304;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625358431 ;      174772;   ;pago      ;inicio                                  ;23022016      ;155304;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
625358431 ;      174772;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155304;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625358431 ;      174772;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155304;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625358431 ;      174772;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155304;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625358431 ;      174772;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155304;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625358431 ;      174772;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155304;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625358431 ;      174772;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155304;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625358431 ;      174772;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155304;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625358431 ;      174772;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;155304;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      180010;   ;Filtro    ;Inicio                                  ;23022016      ;161449;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      180010;   ;Filtro    ;tbk_param.txt                           ;23022016      ;161449;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      180010;   ;Filtro    ;Terminado                               ;23022016      ;161449;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625488902 ;      180010;   ;pago      ;inicio                                  ;23022016      ;161449;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
625488902 ;      180010;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161449;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625488902 ;      180010;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161449;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625488902 ;      180010;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161449;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625488902 ;      180010;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161449;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625488902 ;      180010;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161449;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625488902 ;      180010;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161449;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625488902 ;      180010;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161449;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625488902 ;      180010;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161449;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      180031;   ;Filtro    ;Inicio                                  ;23022016      ;161454;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      180031;   ;Filtro    ;tbk_param.txt                           ;23022016      ;161454;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      180031;   ;Filtro    ;Terminado                               ;23022016      ;161454;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625489473 ;      180031;   ;pago      ;inicio                                  ;23022016      ;161454;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
625489473 ;      180031;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161454;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625489473 ;      180031;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161454;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625489473 ;      180031;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161454;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625489473 ;      180031;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161454;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625489473 ;      180031;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161454;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625489473 ;      180031;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161454;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625489473 ;      180031;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161454;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625489473 ;      180031;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;161454;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      183371;   ;Filtro    ;Inicio                                  ;23022016      ;162812;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      183371;   ;Filtro    ;tbk_param.txt                           ;23022016      ;162812;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      183371;   ;Filtro    ;Terminado                               ;23022016      ;162812;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625569273 ;      183371;   ;pago      ;inicio                                  ;23022016      ;162812;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
625569273 ;      183371;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162812;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625569273 ;      183371;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162812;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625569273 ;      183371;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162812;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625569273 ;      183371;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162812;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625569273 ;      183371;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162812;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625569273 ;      183371;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162812;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625569273 ;      183371;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162812;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625569273 ;      183371;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162812;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      183384;   ;Filtro    ;Inicio                                  ;23022016      ;162818;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      183384;   ;Filtro    ;tbk_param.txt                           ;23022016      ;162818;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      183384;   ;Filtro    ;Terminado                               ;23022016      ;162818;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625569853 ;      183384;   ;pago      ;inicio                                  ;23022016      ;162818;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
625569853 ;      183384;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162818;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625569853 ;      183384;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162818;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625569853 ;      183384;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162818;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625569853 ;      183384;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162818;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625569853 ;      183384;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162818;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625569853 ;      183384;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162818;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625569853 ;      183384;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162818;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625569853 ;      183384;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;162818;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      185344;   ;Filtro    ;Inicio                                  ;23022016      ;163651;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      185344;   ;Filtro    ;tbk_param.txt                           ;23022016      ;163651;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      185344;   ;Filtro    ;Terminado                               ;23022016      ;163651;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625621132 ;      185344;   ;pago      ;inicio                                  ;23022016      ;163651;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
625621132 ;      185344;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;163651;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625621132 ;      185344;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;163651;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625621132 ;      185344;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;163651;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625621132 ;      185344;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;163651;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625621132 ;      185344;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;163651;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625621132 ;      185344;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;163651;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625621132 ;      185344;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;163651;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625621132 ;      185344;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;163651;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      186086;   ;Filtro    ;Inicio                                  ;23022016      ;164027;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      186086;   ;Filtro    ;tbk_param.txt                           ;23022016      ;164027;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      186086;   ;Filtro    ;Terminado                               ;23022016      ;164027;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625642794 ;      186086;   ;pago      ;inicio                                  ;23022016      ;164027;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
