          ;      195506;   ;Filtro    ;Inicio                                  ;09032016      ;171908;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      196780;   ;Filtro    ;Inicio                                  ;09032016      ;172352;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      196780;   ;Filtro    ;tbk_param.txt                           ;09032016      ;172352;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      196780;   ;Filtro    ;Terminado                               ;09032016      ;172352;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
755503237 ;      196780;   ;pago      ;inicio                                  ;09032016      ;172352;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
755503237 ;      196780;   ;pago      ;https://certificacion.webpay.cl         ;09032016      ;172352;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
755503237 ;      196780;   ;pago      ;https://certificacion.webpay.cl         ;09032016      ;172352;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
755503237 ;      196780;   ;pago      ;https://certificacion.webpay.cl         ;09032016      ;172352;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
755503237 ;      196780;   ;pago      ;https://certificacion.webpay.cl         ;09032016      ;172352;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
755503237 ;      196780;   ;pago      ;https://certificacion.webpay.cl         ;09032016      ;172352;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
755503237 ;      196780;   ;pago      ;https://certificacion.webpay.cl         ;09032016      ;172352;200.55.212.170 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
755503237 ;      196780;   ;pago      ;https://certificacion.webpay.cl         ;09032016      ;172352;200.55.212.170 ;OK ;597026007976        ;Redireccion web                                                         
755503237 ;      196780;   ;pago      ;https://certificacion.webpay.cl         ;09032016      ;172352;200.55.212.170 ;OK ;597026007976        ;Todo OK                                                                 
          ;      197980;   ;resultado ;Desencriptando                          ;09032016      ;172932;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;      197980;   ;resultado ;Validacion                              ;09032016      ;172932;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;      197980;   ;resultado ;33399                                   ;09032016      ;172932;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;      197980;   ;resultado ;33399                                   ;09032016      ;172932;200.10.12.55   ;OK ;                    ;http://staging.booksandbits.cl/compras/cierre                           
755503237 ;      197980;   ;transacc  ;755503237                               ;09032016      ;172932;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
755503237 ;      197980;   ;resultado ;logro abrir_conexion                    ;09032016      ;172932;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
755503237 ;      197980;   ;transacc  ;755503237                               ;09032016      ;172932;200.10.12.55   ;OK ;597026007976        ;POST a url http://staging.booksandbits.cl/compras/cierre                
755503237 ;      197980;   ;transacc  ;755503237                               ;09032016      ;172932;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;      197983;   ;check_mac ;                                        ;09032016      ;172932;190.107.176.19 ;OK ;                    ;Todo OK                                                                 
755503237 ;      197980;   ;transacc  ;755503237                               ;09032016      ;172933;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
755503237 ;      197980;   ;resultado ;33399                                   ;09032016      ;172933;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
755503237 ;      197980;   ;resultado ;33399                                   ;09032016      ;172933;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
755503237 ;      197980;   ;resultado ;33399                                   ;09032016      ;172933;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
